Ticker,Year,Current_Ratio,Quick_Ratio,Working_Capital_to_Total_Assets,Debt_to_Assets,Debt_to_Equity,Equity_to_Liabilities,Long_Term_Debt_to_Assets,Receivables_Turnover,Inventory_Turnover,Asset_Turnover,ROA,ROE,EBIT_to_Assets,Operating_Income_to_Debt,Net_Profit_Margin,Gross_Margin,Interest_Coverage,EBITDA_to_Interest,Total_Debt_to_EBITDA
AAT,2022,2.08478884248497,2.011417427549586,0.22370389085139283,0.4311711991659477,0.6267366728822433,1.5955664368596612,0.10581887150064741,2.3322339426531307,-58.88739713415576,0.9316628046525107,0.06552639129322937,0.09524706785736063,0.08834127859875497,0.20488677993716015,0.07033273300812867,0.1361563655377624,-4.742067984181191,-4.742067984181191,4.880744381393008
AAT,2023,2.053350789446308,1.8404708331111295,0.2374182189290567,0.4362369206858917,0.6234753271115595,1.60391270755301,0.0749207513973364,1.4357337945420294,-20.02419670488133,0.5926334469431908,-0.002438916394033313,-0.0034857301719827655,0.006436250625874482,0.014754025440475828,-0.004115387693039042,0.07862034370982071,-0.2788050344874441,-0.2788050344874441,67.77811276213642
AAT,2024,1.689305368216109,1.448977272225281,0.10342739950752428,0.5574641164493791,1.0253854031233414,0.9752430617346249,0.306291153319591,2.0928164444884048,-39.95873922501596,0.4369512498676397,-0.006228946021028044,-0.0114573658435383,-0.008063383408253456,-0.01446439899954647,-0.014255471343576433,0.09052370819964295,0.5205246498576304,-2.279920423247343,15.784150690698524
AAV,2014,2.7173845165349158,2.251902114711686,0.19308367625375222,1.0142822569010719,11.797399619625812,0.08476444235528217,0.8015960160218022,0.2820231350160685,-1.6325912079565918,0.05535985159763871,-0.001944891404450295,-0.02262157398393033,-0.0019342123865383415,-0.0019069764588487673,-0.03513180307248604,0.07190712234029092,0.0,0.0,442.81089897375557
AAV,2015,1.8011443147816182,1.5926144992303588,0.1643683308400945,1.066200015998841,12.031405593887385,0.08311580822344274,0.7062149798508199,1.2846656749414367,-13.831799223535196,0.3192283068593184,0.005431241538530401,0.06128819062829503,0.005883207085977208,0.005517920650625467,0.017013658945113252,0.03759576121541142,-5.248883878780208,-9.000873539820072,105.68341880869768
AAV,2016,2.415951269490133,1.7524214045497442,0.20163788636584976,0.6488979929434691,1.4727087142942832,0.6790209022964846,0.41698016133060967,2.1973192064518603,-5.515602433889154,0.45856682647634206,0.04300073547738773,0.09759246992173892,0.0540326928420897,0.08326839261282311,0.09377201531957345,0.11981322760518216,-32.394195482452844,-34.30033165241775,11.34197532353485
AAV,2017,0.9917417708006974,0.7672163956365169,-0.002996571971651465,0.8672685019675975,1.9301180421175153,0.5181030269542006,0.1878066629259794,2.4130853486139587,-8.938572557572916,0.6620177455057508,0.06019733318719421,0.13396999730575246,0.07875041882288054,0.09080281209823388,0.09093009001020999,0.1686309130346838,-11.43314698167931,-12.629138787851872,9.969944764452183
AAV,2018,1.2594835157294535,1.00752372382493,0.09634849111033453,0.7613022164191129,1.4947558269952788,0.6690055873608302,0.11937584730778311,3.716967785141922,-14.21292241794968,1.203133527182183,0.0942346033032477,0.18502208368006762,0.12244345794562339,0.16083423285111742,0.07832430995747518,0.13385748648784007,-15.316367253452029,-16.419155719313263,5.799979487443972
AAV,2019,2.1168860696444822,1.9232130117438504,0.30597631898683864,0.5832715699876648,0.9203909108480859,1.086494866706755,0.09232361616241022,1.8850275366300917,-20.215597190409554,0.9299123166036051,0.05232277502959608,0.08256429602527664,0.06845519802723297,0.11736419457008797,0.056266353392004566,0.10473504596460788,-9.522054166228202,-11.074018310822524,7.3263858542467615
AAV,2020,2.179176728527848,2.0069422111580146,0.3079344309269951,0.5790050706797367,0.8976536591911386,1.1140153997713151,0.09383585591577433,1.037985782177498,-15.763556515305325,0.5387818943686261,0.023941768320311443,0.03711783718060308,0.030534481562252927,0.05273612116454568,0.044436846468955134,0.0979996095266449,-4.195000665667498,-5.921089468320973,13.434522258383339
AAV,2021,4.960200667454557,4.777017512264643,0.532932843342577,0.31027600752504464,0.3815006568015673,2.6212274662482096,0.05212382537028359,0.7881300159867697,-32.2948389949925,0.5048939914734292,0.030417615450169962,0.037400056695136734,0.03961775051477911,0.127685510815983,0.06024554849900752,0.10175108791703322,-11.985669283996659,-13.092534093722143,7.169633543584395
AAV,2022,3.4168230279703256,3.324897376702133,0.491316164624783,0.4303160562212629,0.5742000344099651,1.741553361325687,0.04729153843957303,0.6826172350555174,-46.99621059097384,0.45984952863293377,0.003257168516567445,0.0043462618864735444,0.006431677846107989,0.01494640451622122,0.007083118093543635,0.08046667819615157,-1.040239814822323,-2.504441160445164,27.789831110781417
AAV,2023,7.654304999425975,7.466089646897825,0.6334072047978775,0.2333687170581685,0.27472311587618986,3.640028604111612,0.05534361230107544,0.11212905852778456,-10.793474231385026,0.07963433782919889,-0.01887381690897911,-0.022218375517825083,-0.01946940746257478,-0.08342766634707907,-0.2370060130274455,0.04396648146444763,3.3953968392997873,2.981492896478946,-13.650440474696763
AAV,2024,4.969607578077091,3.649108012995632,0.4869052698332889,0.28686596431321004,0.3496627232289711,2.859898792657878,0.05693408693685566,0.09381461424262111,-13.618819100336482,0.04120788232301901,-0.016869860470339886,-0.020562778741194082,-0.014078682251662374,-0.04907756235692983,-0.4093843099749939,-0.002401302921100934,42.0926628580379,7.735383109675942,-110.87703134812003
ABC,2013,3.8833008161818663,2.8065872243208307,0.6872429209145723,0.2385035977980553,0.3274687620694738,3.0537263880694856,0.00015076376229370927,23.709858763408317,-65.83775619037138,3.41654447096379,0.13070337080634492,0.17945754878088538,0.1699631117220167,0.712622842133925,0.03825601332491192,0.04852251903492191,-420.8607051830817,-442.3823464412174,1.3349987275787136
ABC,2014,4.35680320618081,3.0615051777028,0.7137888920968704,0.21282908114696333,0.270372133992285,3.698606011034165,0.00018959999341041254,13.95999612757883,-42.584304040083175,3.1410496561669734,0.07983534191935616,0.10142059368209622,0.10957830323643163,0.5148652742656221,0.02541677167140978,0.04813293393678746,-315.68261421617956,-348.191420331477,1.7609174513382864
ABC,2015,2.936958716484892,2.0038886463756422,0.6162590480230434,0.3289081809073154,0.4828163463416095,2.0711809108726094,0.0006135836984974804,15.53726796379128,-44.79723862095012,4.54002065628478,0.0918853995384225,0.1348819380682466,0.11679603678741524,0.3551022551802315,0.020238982704015883,0.03159943619764475,-174.4219107540764,-185.91103458338097,2.6420585742314304
ABC,2016,2.3253387442999602,1.405992556011803,0.5429163517684137,0.46683173455914534,0.7980535383853201,1.2530487641509271,0.00539360977020189,13.934619433573333,-70.59188457982066,6.197986921703608,0.07750877785572102,0.13250203412605197,0.09818245009265078,0.2103165719557815,0.012505476186841743,0.019835704123971364,-38.447878945602056,-42.54004826660303,4.297351849163062
ABC,2017,3.512899365256555,1.486828263341588,0.5610320837045758,0.2608539445328627,0.33996123468077727,2.9415118489583008,0.009434167200693915,26.258282078014346,-79.25043854702386,5.964155779972954,0.45260308875073063,0.5898607557864527,0.572306862396818,2.193974346148782,0.07588720104704963,0.0104232512517156,-168.91005521719498,-171.98328438664825,0.4476491047685049
ABC,2018,3.016349145305302,0.9969762689894155,0.6349364263746052,0.46262327342073856,0.6835411413276348,1.4629697315039598,0.008302065313882848,4.747177555603785,-6.802522195561106,1.125212991212408,0.029419588079190637,0.043468411488131097,0.03833973564855279,0.08287463655916039,0.026145794893010672,0.036397591666546214,-29.865183213686954,-33.6004457678691,10.725029796172972
ABC,2019,2.701515409551119,0.8643411877443332,0.5602386583703169,0.4988688014156938,0.7528898442873454,1.3282155518335605,0.008136054532319196,12.92756206252302,-14.398053410436379,2.673651673345838,0.0349500006496338,0.052746334251155325,0.0442219053708072,0.08864435948953699,0.013072009715423017,0.026064465750242356,-19.129228575617773,-20.907656128904016,10.321456859472516
ABC,2020,1.464486892898351,0.6088934943514771,0.26946037335411277,0.8225342652372034,1.9965345902572935,0.5008678561742975,0.0078942097748694,11.191699244065164,-147.9508482255681,3.827243585924717,-0.20150899071067285,-0.48912207941352154,-0.18792195166639689,-0.22846701907573874,-0.05265120606688152,0.02290394518729218,34.302257344987744,33.47006486706887,-4.485828145271166
ABC,2021,0.5853361002883448,0.31681409498717233,-0.5133584322852479,1.4641397281125954,-5.958400290364739,-0.16783028183203613,0.00771607210352116,4.340625992300043,-89.21722219118674,1.650704263216378,-0.6383603655684915,2.5978439861500267,-0.6310325435653784,-0.4309920231307669,-0.3867200078133038,0.03893828205947391,71.54567958108943,70.51125402244959,-2.3542671480011768
ABC,2022,2.956860906270906,1.3167341708501654,0.5043285628139145,0.29895701031487903,0.4081631257997325,2.4500008373873916,0.00983181914679866,6.973640290102064,-835.1696313354873,1.8457578008261066,1.0344568809706818,1.4123340128312125,1.0503801679529814,3.513482312546073,0.5604510410345764,0.0740657388952481,-136.0476038380172,-138.56416012911703,0.2794487760371328
ABC,2023,3.845627162618665,3.4589959303433693,0.6300480156485416,0.24029299540432364,0.30931333335413613,3.2329676485529624,0.001731325983119277,2.67398368572563,-956.3802012464731,1.6820494022084171,0.0410478205795961,0.052838153642529875,0.04056866552634957,0.16882999630550036,0.0244034571907954,-0.0017032740675897418,-7.533068539248566,-11.195884005361098,3.9853265970189136
ABC,2024,2.0114630201879846,1.6403926964181001,0.4567454788527848,0.7474716798493823,1.3664378605607588,0.7318298393676095,0.0014087878363901326,2.7313436950213803,-814.4233497597334,1.2781857193897044,0.007830561966495148,0.014314891960377888,0.012296223125476064,0.01645042007204044,0.006126310009341997,0.0008785299769810217,-2.7807186848999534,-5.05166278737676,33.46152348071329
ABR,2015,2.309204362060644,1.8317336711412031,0.2762509411796114,0.21882515637316613,0.2801231480486571,3.5698584960436794,0.007818418857564213,1.7087710544487995,-5.8683615613966476,0.6242087246974395,0.02852606965902419,0.03651688209336533,0.03567790358613997,0.163042970824149,0.04569956895884637,0.06236765110490023,-55.30416516371201,-57.54682930619258,5.894328835228283
ABR,2016,10.708898751794298,9.150712263313807,0.6163001432696346,0.06353908055332713,0.06785022122532407,14.738345460644794,6.12177158208335e-05,1.5650660630962718,-8.491860026107547,0.8559304462414341,0.050576501422365125,0.05400812823267551,0.07609800922644892,1.197656758073188,0.05908949920458712,0.1145998822143364,-102.7673253595421,-105.04341440733674,0.8168717071627185
ABR,2017,5.699395090851422,5.299034682598905,0.5753725257594807,0.16396200563388877,0.18684947984299854,5.351901438742331,5.606187660807241e-05,1.3618527697378426,-15.834083182974869,0.7373668508345964,0.019917585585770045,0.022697883525159408,0.02506947886134746,0.15289809833947246,0.027011772448444236,0.06016242076897715,-28.258780800663995,-28.733996134996005,6.432137321774506
ABR,2018,8.640598674365577,7.547295010649563,0.5681766835405287,0.12937862848828285,0.1397725105488921,7.154482638059237,0.0,1.1119302011967531,-6.580579966973511,0.5904512155916767,0.04797594389617685,0.05183018403173702,0.05996992987022106,0.46352268972809696,0.08125301909676201,0.13054583881231505,-19.55755869492449,-19.55755869492449,2.1573916922742256
ABR,2019,3.8450315432204767,2.834931519423148,0.4898573174847399,0.18078817697265281,0.22068550757063193,4.531335161099978,0.008608252060383325,1.1581135500120658,-54.1419846129436,0.10465974823930126,0.03249735681650197,0.039669052500255646,0.04223284231767672,0.23360400566495634,0.31050482504694904,0.4520614203031624,-182.19842430749824,-217.91096295695334,3.579194104943081
ABR,2020,4.620709250887136,2.728268856267419,0.5522239070313922,0.16287355821480928,0.19456267307418673,5.139732016421774,0.010355399819161237,4.715184089458163,-29.021870356270618,0.3478871582664668,0.0875526917782429,0.10458717752545822,0.10515737555004405,0.6456381054274936,0.251669800674796,0.5367953543836961,0.0,0.0,1.2177019718058257
